Well_ID,UWI,Area,Surf_Latitude,Surf_Longitude,Well_Status_Text,Well_Status_Group,Available_Volume_m3,Legal Subdivisions,Section,Township,Range,Meridian,Crooked_Hole_TF,Deviated_Hole_TF,Horizontal_Hole_TF,Burst_Pressure_psi,Format,STRM,orphan
100/01-03-064-07W4/00,100/01-03-064-07W4,AB,54.50667,-110.96616,Susp BIT OIL,SUSP,10.46528292,1,3,64,7,4,F,T,F,3505.415991,ATS,3-64-7-4,0
100/01-03-064-09W5/00,100/01-03-064-09W5,AB,54.50256,-115.28851,Susp OIL,SUSP,35.301398,1,3,64,9,5,F,F,T,,ATS,3-64-9-5,0
100/01-03-064-10W5/00,100/01-03-064-10W5,AB,54.50059,-115.43946,Susp OIL,SUSP,65.17568162,1,3,64,10,5,F,F,T,5751.780509,ATS,3-64-10-5,0
100/01-03-064-27W4/00,100/01-03-064-27W4,AB,54.50279,-113.99306,Susp GAS,SUSP,8.634485459,1,3,64,27,4,F,F,F,3496.647144,ATS,3-64-27-4,1
100/01-03-066-08W6/00,100/01-03-066-08W6,AB,54.67845,-119.12864,Susp OIL,SUSP,37.43666331,1,3,66,8,6,F,F,T,3505.415991,ATS,3-66-8-6,0
100/01-03-075-13W6/00,100/01-03-075-13W6,AB,55.46249,-119.91584,ABD Whip,ABD,21.31588955,1,3,75,13,6,F,F,F,3212.234071,ATS,3-75-13-6,0
100/01-03-076-13W6/02,100/01-03-076-13W6,AB,55.54982,-119.91913,ABD Zn,ABD,20.69403479,1,3,76,13,6,F,F,F,7730.03575,ATS,3-76-13-6,0
100/01-03-078-25W4/00,100/01-03-078-25W4,AB,55.72658,-113.79149,Pump BIT OIL,IDLE,13.6011435,1,3,78,25,4,F,T,F,3035.000733,ATS,3-78-25-4,0
100/01-03-081-21W6/00,100/01-03-081-21W6,BC,56.00074,-121.18051,Susp,SUSP,21.29121489,1,3,81,21,6,F,F,T,10190.82389,ATS,3-81-21-6,0
100/01-03-094-02W5/02,100/01-03-094-02W5,AB,57.12489,-114.21995,Susp OIL,SUSP,11.74864629,1,3,94,2,5,F,F,T,3496.647144,ATS,3-94-2-5,0
100/01-03-097-07W6/00,100/01-03-097-07W6,AB,57.38418,-119.03623,Susp GAS,SUSP,33.25388175,1,3,97,7,6,F,F,F,4243.126581,ATS,3-97-7-6,0
100/01-03-111-06W6/00,100/01-03-111-06W6,AB,58.61101,-118.91119,Susp OIL,SUSP,25.99305493,1,3,111,6,6,F,F,T,3853.523985,ATS,3-111-6-6,0
100/01-04-005-17W4/00,100/01-04-005-17W4,AB,49.35171,-112.22975,Flow GAS,IDLE,6.638754714,1,4,5,17,4,F,F,F,3496.647144,ATS,4-5-17-4,0
100/01-04-010-17W4/00,100/01-04-010-17W4,AB,49.78843,-112.24084,Susp OIL,SUSP,15.17462223,1,4,10,17,4,F,T,F,3450.842409,ATS,4-10-17-4,0
100/01-04-012-10W4/00,100/01-04-012-10W4,AB,49.96178,-111.29952,Flow GAS,IDLE,6.073383177,1,4,12,10,4,F,T,F,3496.647144,ATS,4-12-10-4,0
100/01-04-013-05W4/00,100/01-04-013-05W4,AB,50.05165,-110.62578,Act Obsrv,IDLE,12.05539433,1,4,13,5,4,F,T,F,3450.842409,ATS,4-13-5-4,0
100/01-04-018-11W4/00,100/01-04-018-11W4,AB,50.4878,-111.45041,Susp GAS,SUSP,8.765824038,1,4,18,11,4,F,F,F,3496.647144,ATS,4-18-11-4,0
100/01-04-018-12W4/00,100/01-04-018-12W4,AB,50.47695,-111.59067,Susp OIL,SUSP,25.04964161,1,4,18,12,4,F,F,T,3993.155092,ATS,4-18-12-4,0
100/01-04-020-07W4/02,100/01-04-020-07W4,AB,50.66333,-110.90788,Susp WTR Inj,SUSP,19.09324452,1,4,20,7,4,F,F,F,3505.415991,ATS,4-20-7-4,0
100/01-04-026-13W4/03,100/01-04-026-13W4,AB,51.18483,-111.75011,Susp GAS,SUSP,9.814480501,1,4,26,13,4,F,T,F,3496.647144,ATS,4-26-13-4,0
100/01-04-026-16W4/00,100/01-04-026-16W4,AB,51.18982,-112.17087,Pump GAS,IDLE,11.44595191,1,4,26,16,4,F,T,F,3496.647144,ATS,4-26-16-4,0
100/01-04-028-11W4/00,100/01-04-028-11W4,AB,51.36137,-111.48267,Susp OIL,SUSP,16.46216593,1,4,28,11,4,F,T,F,3450.842409,ATS,4-28-11-4,0
100/01-04-029-02W5/00,100/01-04-029-02W5,AB,51.44751,-114.21637,ABD Zn GAS,ABD,39.4693457,1,4,29,2,5,F,F,F,,ATS,4-29-2-5,0
100/01-04-032-16W4/02,100/01-04-032-16W4,AB,51.70818,-112.20587,Susp GAS,SUSP,14.07101334,1,4,32,16,4,F,F,F,3450.842409,ATS,4-32-16-4,0
100/01-04-033-03W5/00,100/01-04-033-03W5,AB,51.79591,-114.35942,ABD Whip,ABD,10.82696945,1,4,33,3,5,F,F,T,1872.385961,ATS,4-33-3-5,0
100/01-04-035-01W5/00,100/01-04-035-01W5,AB,51.97144,-114.07616,Pump OIL,IDLE,63.87174451,1,4,35,1,5,F,F,F,,ATS,4-35-1-5,0
100/01-04-035-04W5/00,100/01-04-035-04W5,AB,51.97211,-114.504,Susp OIL,SUSP,6.2888732,1,4,35,4,5,F,F,F,,ATS,4-35-4-5,0
100/01-04-035-05W4/00,100/01-04-035-05W4,AB,51.97159,-110.65261,Susp GAS Inj,SUSP,7.77360212,1,4,35,5,4,F,F,F,3496.647144,ATS,4-35-5-4,0
100/01-04-035-26W4/00,100/01-04-035-26W4,AB,51.97463,-113.65207,Susp OIL,SUSP,55.74035624,1,4,35,26,4,F,F,T,5098.786896,ATS,4-35-26-4,0
100/01-04-038-09W5/02,100/01-04-038-09W5,AB,52.23515,-115.22169,Susp GAS,SUSP,78.33444273,1,4,38,9,5,F,F,F,,ATS,4-38-9-5,0
100/01-04-041-06W5/00,100/01-04-041-06W5,AB,52.50706,-114.79996,Susp OIL,SUSP,47.7778029,1,4,41,6,5,F,F,T,3505.415991,ATS,4-41-6-5,0
100/01-04-041-08W5/00,100/01-04-041-08W5,AB,52.49599,-115.08677,Susp OIL,SUSP,31.71342767,1,4,41,8,5,F,F,F,3853.523985,ATS,4-41-8-5,0
100/01-04-043-03W5/00,100/01-04-043-03W5,AB,52.67526,-114.3769,Susp GAS,SUSP,6.808058351,1,4,43,3,5,F,T,F,3496.647144,ATS,4-43-3-5,0
100/01-04-043-13W5/02,100/01-04-043-13W5,AB,52.67,-115.81792,ABD Whip,ABD,59.62604254,1,4,43,13,5,F,T,F,5808.225589,ATS,4-43-13-5,0
100/01-04-044-06W5/00,100/01-04-044-06W5,AB,52.75975,-114.80482,Susp GAS,SUSP,33.41482471,1,4,44,6,5,F,F,F,6943.298042,ATS,4-44-6-5,0
100/01-04-046-17W4/00,100/01-04-046-17W4,AB,52.9345,-112.40056,Susp GAS,SUSP,8.660137525,1,4,46,17,4,F,F,F,3496.647144,ATS,4-46-17-4,1
100/01-04-047-03W5/02,100/01-04-047-03W5,AB,53.03315,-114.37505,Susp OIL,SUSP,10.13051396,1,4,47,3,5,F,F,T,8680.017559,ATS,4-47-3-5,0
100/01-04-047-08W5/00,100/01-04-047-08W5,AB,53.02146,-115.10409,ABD Zn,ABD,32.34187162,1,4,47,8,5,F,F,F,3853.523985,ATS,4-47-8-5,0
100/01-04-048-14W5/00,100/01-04-048-14W5,AB,53.10845,-115.98225,Susp GAS,SUSP,44.4049299,1,4,48,14,5,F,F,F,,ATS,4-48-14-5,0
100/01-04-048-17W4/02,100/01-04-048-17W4,AB,53.10794,-112.41893,ABD Zn GAS,ABD,10.02482744,1,4,48,17,4,F,F,F,3496.647144,ATS,4-48-17-4,0
100/01-04-051-02W4/00,100/01-04-051-02W4,AB,53.36675,-110.23146,Susp OIL,SUSP,14.53718422,1,4,51,2,4,F,F,F,1862.009031,ATS,4-51-2-4,0
100/01-04-052-01W4/00,100/01-04-052-01W4,AB,53.45398,-110.08458,Susp OIL,SUSP,14.89719989,1,4,52,1,4,F,T,F,3505.415991,ATS,4-52-1-4,0
100/01-04-052-26W4/00,100/01-04-052-26W4,AB,53.45742,-113.76665,Susp OIL,SUSP,19.42045087,1,4,52,26,4,F,F,F,4243.126581,ATS,4-52-26-4,0
100/01-04-053-08W5/02,100/01-04-053-08W5,AB,53.54467,-115.11209,ABD Zn,ABD,14.73011309,1,4,53,8,5,F,F,F,,ATS,4-53-8-5,0
100/01-04-053-13W4/03,100/01-04-053-13W4,AB,53.54073,-111.85196,ABD Zn GAS,ABD,7.065605095,1,4,53,13,4,F,T,F,4313.338805,ATS,4-53-13-4,0
100/01-04-054-02W4/00,100/01-04-054-02W4,AB,53.62734,-110.2311,Susp BIT OIL,SUSP,13.35782256,1,4,54,2,4,F,T,F,3505.415991,ATS,4-54-2-4,0
100/01-04-054-24W5/00,100/01-04-054-24W5,AB,53.6312,-117.46971,Susp GAS,SUSP,28.31988101,1,4,54,24,5,F,T,F,8680.017559,ATS,4-54-24-5,0
100/01-04-056-05W4/02,100/01-04-056-05W4,AB,53.80334,-110.67467,ABD Zn,ABD,10.80046992,1,4,56,5,4,F,F,F,,ATS,4-56-5-4,0
100/01-04-056-19W5/00,100/01-04-056-19W5,AB,53.80178,-116.7533,ABD Whip,ABD,28.64029212,1,4,56,19,5,F,F,T,2880.769206,ATS,4-56-19-5,0
100/01-04-057-01W4/00,100/01-04-057-01W4,AB,53.88861,-110.08585,Susp BIT OIL,SUSP,13.6234893,1,4,57,1,4,F,T,F,3505.415991,ATS,4-57-1-4,0
100/01-04-059-19W5/00,100/01-04-059-19W5,AB,54.06624,-116.77717,ABD Whip,ABD,20.28296098,1,4,59,19,5,F,T,F,,ATS,4-59-19-5,0
100/01-04-059-21W5/00,100/01-04-059-21W5,AB,54.06461,-117.07353,ABD Whip,ABD,28.56995637,1,4,59,21,5,F,F,T,2877.626113,ATS,4-59-21-5,0
100/01-04-060-04W4/00,100/01-04-060-04W4,AB,54.15004,-110.53966,Susp BIT OIL,SUSP,13.59866063,1,4,60,4,4,F,T,F,3505.415991,ATS,4-60-4-4,0
100/01-04-061-17W5/00,100/01-04-061-17W5,AB,54.23932,-116.48566,Susp GAS,SUSP,25.29103705,1,4,61,17,5,F,T,F,5605.125797,ATS,4-61-17-5,0
100/01-04-062-26W5/00,100/01-04-062-26W5,AB,54.32779,-117.82739,ABD Whip,ABD,28.73419472,1,4,62,26,5,F,F,F,2880.769206,ATS,4-62-26-5,0
100/01-04-063-04W6/02,100/01-04-063-04W6,AB,54.41582,-118.53186,Test GAS,IDLE,38.41938446,1,4,63,4,6,F,F,F,8486.253162,ATS,4-63-4-6,0
100/01-04-063-06W4/02,100/01-04-063-06W4,AB,54.41717,-110.84342,Susp BIT OIL,SUSP,10.89978458,1,4,63,6,4,F,T,F,1862.009031,ATS,4-63-6-4,0
100/01-04-065-10W6/00,100/01-04-065-10W6,AB,54.59854,-119.45729,Susp GAS,SUSP,35.71107099,1,4,65,10,6,F,F,T,5808.225589,ATS,4-65-10-6,0
100/01-04-065-18W5/02,100/01-04-065-18W5,AB,54.60411,-116.64609,Susp OIL,SUSP,27.02615547,1,4,65,18,5,F,F,T,6171.820482,ATS,4-65-18-5,0
100/01-04-066-05W6/02,100/01-04-066-05W6,AB,54.68767,-118.68056,ABD Zn GAS,ABD,67.87660841,1,4,66,5,6,F,F,T,,ATS,4-66-5-6,0
100/01-04-068-05W6/00,100/01-04-068-05W6,AB,54.85191,-118.6912,ABD Whip,ABD,29.3445616,1,4,68,5,6,F,F,F,2880.769206,ATS,4-68-5-6,0
100/01-04-069-21W5/02,100/01-04-069-21W5,AB,54.94241,-117.14246,Susp OIL,SUSP,37.64522411,1,4,69,21,5,F,F,T,3505.415991,ATS,4-69-21-5,0
100/01-04-070-06W6/00,100/01-04-070-06W6,AB,55.02969,-118.83756,Susp OIL,SUSP,17.91678376,1,4,70,6,6,F,T,F,3450.842409,ATS,4-70-6-6,0
100/01-04-072-26W5/00,100/01-04-072-26W5,AB,55.20239,-117.93684,Act Obsrv,IDLE,48.43616793,1,4,72,26,5,F,T,F,6171.820482,ATS,4-72-26-5,0
100/01-04-075-07W6/02,100/01-04-075-07W6,AB,55.46472,-119.01459,Act Cmgl,IDLE,16.96114612,1,4,75,7,6,F,F,F,4340.008779,ATS,4-75-7-6,0
100/01-04-076-02W5/00,100/01-04-076-02W5,AB,55.54642,-114.24664,ABD Zn,ABD,18.47749359,1,4,76,2,5,F,F,T,3035.000733,ATS,4-76-2-5,0
100/01-04-078-07W6/02,100/01-04-078-07W6,AB,55.72647,-119.01402,ABD Zn OIL,ABD,22.51668693,1,4,78,7,6,F,F,F,6171.820482,ATS,4-78-7-6,0
100/01-04-079-11W6/00,100/01-04-079-11W6,AB,55.81245,-119.64673,Susp GAS,IDLE,8.814424628,1,4,79,11,6,F,F,F,6115.115816,ATS,4-79-11-6,0
100/01-04-080-14W6/00,100/01-04-080-14W6,BC,55.9134,-120.15251,Susp GAS Prod,IDLE,19.7767169,1,4,80,14,6,F,F,T,8373.481214,ATS,4-80-14-6,0
100/01-04-081-06W6/04,100/01-04-081-06W6,AB,55.98644,-118.86513,ABD Zn,ABD,16.40085433,1,4,81,6,6,F,F,F,3853.523985,ATS,4-81-6-6,1
100/01-04-081-08W6/00,100/01-04-081-08W6,AB,55.9969,-119.20639,Susp OIL,SUSP,31.12521629,1,4,81,8,6,F,F,T,5098.786896,ATS,4-81-8-6,0
100/01-04-082-22W4/00,100/01-04-082-22W4,AB,56.07554,-113.33903,Susp BIT OIL,SUSP,15.54867167,1,4,82,22,4,F,F,T,2780.499724,ATS,4-82-22-4,0
100/01-04-083-17W5/02,100/01-04-083-17W5,AB,56.17311,-116.61204,Susp BIT OIL,SUSP,26.09794019,1,4,83,17,5,F,F,T,4653.964762,ATS,4-83-17-5,0
100/01-04-084-01W6/02,100/01-04-084-01W6,AB,56.24985,-118.08116,Susp GAS,SUSP,8.598572567,1,4,84,1,6,F,F,F,24158.653,ATS,4-84-1-6,0
100/01-04-085-13W6/00,100/01-04-085-13W6,AB,56.33667,-119.98349,Susp GAS,SUSP,28.78579853,1,4,85,13,6,F,F,F,3853.523985,ATS,4-85-13-6,0
100/01-04-085-25W4/00,100/01-04-085-25W4,AB,56.33628,-113.88336,Susp BIT OIL,SUSP,9.658351259,1,4,85,25,4,F,T,F,3505.415991,ATS,4-85-25-4,0
100/01-04-087-23W4/00,100/01-04-087-23W4,AB,56.50858,-113.59691,Susp BIT OIL,SUSP,7.622400608,1,4,87,23,4,F,F,F,3505.415991,ATS,4-87-23-4,0
100/01-04-097-08W6/00,100/01-04-097-08W6,AB,57.38397,-119.22065,Susp GAS,SUSP,7.941879674,1,4,97,8,6,F,F,F,4340.008779,ATS,4-97-8-6,0
100/01-04-097-12W6/00,100/01-04-097-12W6,AB,57.38377,-119.87533,Susp GAS,SUSP,9.460481988,1,4,97,12,6,F,F,F,3496.647144,ATS,4-97-12-6,0
100/01-04-099-09W6/00,100/01-04-099-09W6,AB,57.55578,-119.4014,Test GAS,IDLE,57.42870556,1,4,99,9,6,F,F,F,3993.155092,ATS,4-99-9-6,0
100/01-05-010-16W4/00,100/01-05-010-16W4,AB,49.78563,-112.12316,Susp OIL,SUSP,9.886306286,1,5,10,16,4,F,T,F,,ATS,5-10-16-4,0
100/01-05-016-22W4/02,100/01-05-016-22W4,AB,50.31308,-112.98491,ABD Zn WTR Inj,ABD,5.637602077,1,5,16,22,4,F,F,F,3450.842409,ATS,5-16-22-4,0
100/01-05-019-19W4/02,100/01-05-019-19W4,AB,50.57452,-112.59488,Susp GAS,SUSP,5.792236532,1,5,19,19,4,F,F,F,3496.647144,ATS,5-19-19-4,0
100/01-05-022-23W4/00,100/01-05-022-23W4,AB,50.83781,-113.15178,ABD Zn OIL,ABD,11.95576297,1,5,22,23,4,F,T,F,3853.523985,ATS,5-22-23-4,0
100/01-05-026-09W4/03,100/01-05-026-09W4,AB,51.18589,-111.21571,Susp GAS,SUSP,12.40027211,1,5,26,9,4,F,F,F,3450.842409,ATS,5-26-9-4,0
100/01-05-027-21W4/02,100/01-05-027-21W4,AB,51.27132,-112.91655,Susp GAS,SUSP,12.55925158,1,5,27,21,4,F,F,F,3496.647144,ATS,5-27-21-4,0
100/01-05-029-17W4/02,100/01-05-029-17W4,AB,51.44791,-112.34672,Susp GAS,SUSP,13.83159406,1,5,29,17,4,F,T,F,2543.016105,ATS,5-29-17-4,0
100/01-05-030-14W4/00,100/01-05-030-14W4,AB,51.53181,-111.9336,ABD Zn OIL,ABD,8.912553856,1,5,30,14,4,F,T,F,3496.647144,ATS,5-30-14-4,0
100/01-05-032-01W4/02,100/01-05-032-01W4,AB,51.7102,-110.1003,Susp OIL,SUSP,10.71420297,1,5,32,1,4,F,F,F,3450.842409,ATS,5-32-1-4,0
100/01-05-032-03W5/00,100/01-05-032-03W5,AB,51.70835,-114.40864,Susp OIL,SUSP,21.03264206,1,5,32,3,5,F,F,T,8680.017559,ATS,5-32-3-5,0
100/01-05-033-04W5/00,100/01-05-033-04W5,AB,51.7969,-114.52436,Susp OIL,SUSP,41.14008694,1,5,33,4,5,F,F,F,,ATS,5-33-4-5,0
100/01-05-036-05W4/00,100/01-05-036-05W4,AB,52.05748,-110.67277,Susp GAS,SUSP,8.065009591,1,5,36,5,4,F,F,F,3496.647144,ATS,5-36-5-4,0
100/01-05-037-04W5/00,100/01-05-037-04W5,AB,52.1512,-114.53528,Susp GAS,SUSP,8.218921988,1,5,37,4,5,F,T,F,3496.647144,ATS,5-37-4-5,0
100/01-05-037-05W5/00,100/01-05-037-05W5,AB,52.14784,-114.67068,Susp OIL,SUSP,80.94145271,1,5,37,5,5,F,F,F,6527.836699,ATS,5-37-5-5,0
100/01-05-038-04W5/03,100/01-05-038-04W5,AB,52.23491,-114.52667,Drl&Cmpl OIL,IDLE,36.53405261,1,5,38,4,5,F,T,F,6171.820482,ATS,5-38-4-5,0
100/01-05-038-09W5/02,100/01-05-038-09W5,AB,52.23556,-115.24787,Susp GAS,SUSP,39.51086474,1,5,38,9,5,F,T,F,10900.12036,ATS,5-38-9-5,0
100/01-05-039-03W5/00,100/01-05-039-03W5,AB,52.32189,-114.38897,Susp OIL,SUSP,33.12359459,1,5,39,3,5,F,F,F,3853.523985,ATS,5-39-3-5,0
100/01-05-040-09W4/00,100/01-05-040-09W4,AB,52.40791,-111.25814,Susp GAS,SUSP,7.859793062,1,5,40,9,4,F,F,F,3496.647144,ATS,5-40-9-4,0
100/01-05-040-28W4/00,100/01-05-040-28W4,AB,52.40768,-113.99067,ABD Whip,ABD,15.77563632,1,5,40,28,4,F,F,F,3212.234071,ATS,5-40-28-4,0
100/01-05-041-03W5/02,100/01-05-041-03W5,AB,52.49708,-114.38884,Susp OIL,SUSP,32.49515063,1,5,41,3,5,F,F,F,6171.820482,ATS,5-41-3-5,0
100/01-05-042-09W5/00,100/01-05-042-09W5,AB,52.58215,-115.27432,Susp OIL,SUSP,55.01784204,1,5,42,9,5,F,F,T,3993.155092,ATS,5-42-9-5,0
100/01-05-044-02W5/02,100/01-05-044-02W5,AB,52.7629,-114.25784,Susp GAS,SUSP,46.67292724,1,5,44,2,5,F,F,T,5808.225589,ATS,5-44-2-5,0
100/01-05-044-12W5/03,100/01-05-044-12W5,AB,52.7607,-115.71874,Pump GAS,IDLE,68.84989214,1,5,44,12,5,F,F,T,5098.786896,ATS,5-44-12-5,0
100/01-05-046-14W4/02,100/01-05-046-14W4,AB,52.9339,-111.99258,Susp GAS,SUSP,8.844832401,1,5,46,14,4,F,F,F,,ATS,5-46-14-4,0
100/01-05-047-08W5/00,100/01-05-047-08W5,AB,53.02147,-115.12807,Susp WTR Inj,SUSP,25.0810448,1,5,47,8,5,F,F,F,3853.523985,ATS,5-47-8-5,0
100/01-05-047-14W5/00,100/01-05-047-14W5,AB,53.02136,-116.00357,Susp OIL,SUSP,61.0661052,1,5,47,14,5,F,F,F,3993.155092,ATS,5-47-14-5,0
100/01-05-047-16W5/00,100/01-05-047-16W5,AB,53.01965,-116.29193,ABD Whip,ABD,57.42870556,1,5,47,16,5,F,T,F,7010.831982,ATS,5-47-16-5,0
100/01-05-052-15W5/00,100/01-05-052-15W5,AB,53.4569,-116.16901,Susp GAS,SUSP,38.85622965,1,5,52,15,5,F,F,F,6171.820482,ATS,5-52-15-5,0
100/01-05-053-14W5/00,100/01-05-053-14W5,AB,53.55811,-116.01724,Susp OIL,SUSP,41.91823761,1,5,53,14,5,F,F,T,5808.225589,ATS,5-53-14-5,0
100/01-05-053-16W5/02,100/01-05-053-16W5,AB,53.54462,-116.31667,Act Cmgl,IDLE,37.0168815,1,5,53,16,5,F,F,F,6171.820482,ATS,5-53-16-5,0
100/01-05-054-12W4/02,100/01-05-054-12W4,AB,53.62918,-111.72733,ABD Zn GAS,ABD,7.085100665,1,5,54,12,4,F,F,F,3496.647144,ATS,5-54-12-4,1
100/01-05-055-06W4/03,100/01-05-055-06W4,AB,53.71579,-110.84713,ABD Zn BIT OIL,ABD,11.44601525,1,5,55,6,4,F,F,F,5808.225589,ATS,5-55-6-4,0
100/01-05-055-16W5/02,100/01-05-055-16W5,AB,53.71843,-116.33599,Pump GAS,IDLE,31.86670668,1,5,55,16,5,F,F,F,3835.91882,ATS,5-55-16-5,0
100/01-05-055-21W5/00,100/01-05-055-21W5,AB,53.73037,-117.07915,Susp GAS,SUSP,61.37646353,1,5,55,21,5,F,F,T,5098.786896,ATS,5-55-21-5,0
100/01-05-056-08W4/00,100/01-05-056-08W4,AB,53.80323,-111.14544,Susp BIT OIL,SUSP,6.827883281,1,5,56,8,4,F,F,F,1862.009031,ATS,5-56-8-4,0
100/01-05-056-20W4/00,100/01-05-056-20W4,AB,53.81121,-112.93235,Susp OIL,SUSP,7.305708434,1,5,56,20,4,F,T,F,3496.647144,ATS,5-56-20-4,0
100/01-05-057-01W4/00,100/01-05-057-01W4,AB,53.89619,-110.11592,Susp BIT OIL,SUSP,7.175214353,1,5,57,1,4,F,F,T,1625.99022,ATS,5-57-1-4,0
100/01-05-057-05W4/00,100/01-05-057-05W4,AB,53.89418,-110.70758,Susp BIT OIL,SUSP,9.96870959,1,5,57,5,4,F,T,F,3505.415991,ATS,5-57-5-4,0
100/01-05-058-23W5/03,100/01-05-058-23W5,AB,53.98305,-117.38,Act Cmgl,IDLE,20.26513224,1,5,58,23,5,F,T,F,8680.017559,ATS,5-58-23-5,0
100/01-05-059-19W5/00,100/01-05-059-19W5,AB,54.07837,-116.80354,Susp GAS,SUSP,34.45252362,1,5,59,19,5,F,F,T,,ATS,5-59-19-5,0
100/01-05-060-04W4/00,100/01-05-060-04W4,AB,54.15328,-110.5607,Susp BIT OIL,SUSP,10.92461325,1,5,60,4,4,F,T,F,3505.415991,ATS,5-60-4-4,0
100/01-05-061-18W5/00,100/01-05-061-18W5,AB,54.24078,-116.66199,Susp GAS,SUSP,31.50190263,1,5,61,18,5,F,T,F,5605.125797,ATS,5-61-18-5,0
100/01-05-062-04W6/00,100/01-05-062-04W6,AB,54.32894,-118.56337,ABD Whip,ABD,30.75310056,1,5,62,4,6,F,T,F,2880.769206,ATS,5-62-4-6,0
100/01-05-062-17W5/00,100/01-05-062-17W5,AB,54.33018,-116.5067,Susp GAS,SUSP,29.14447142,1,5,62,17,5,F,F,F,3853.523985,ATS,5-62-17-5,0
100/01-05-062-19W4/02,100/01-05-062-19W4,AB,54.3293,-112.80327,ABD Zn GAS,ABD,6.474581491,1,5,62,19,4,F,T,F,3496.647144,ATS,5-62-19-4,0
100/01-05-063-07W4/00,100/01-05-063-07W4,AB,54.41566,-111.0117,Susp BIT OIL,SUSP,10.61922065,1,5,63,7,4,F,T,F,3035.000733,ATS,5-63-7-4,0
100/01-05-064-09W5/00,100/01-05-064-09W5,AB,54.50244,-115.33084,Susp OIL,SUSP,36.44848239,1,5,64,9,5,F,F,T,,ATS,5-64-9-5,0
100/01-05-064-18W5/00,100/01-05-064-18W5,AB,54.50475,-116.67743,Susp OIL,SUSP,44.60419262,1,5,64,18,5,F,F,F,,ATS,5-64-18-5,0
100/01-05-065-03W4/00,100/01-05-065-03W4,AB,54.58746,-110.41812,Susp Cyc BIT OIL,SUSP,11.82092811,1,5,65,3,4,F,T,F,5098.786896,ATS,5-65-3-4,0
100/01-05-065-18W5/00,100/01-05-065-18W5,AB,54.59161,-116.67892,ABD Whip,ABD,28.92199991,1,5,65,18,5,F,F,F,3212.234071,ATS,5-65-18-5,0
100/01-05-067-03W5/00,100/01-05-067-03W5,AB,54.76297,-114.41374,Susp GAS,SUSP,8.41387769,1,5,67,3,5,F,T,F,3496.647144,ATS,5-67-3-5,0
100/01-05-067-04W4/03,100/01-05-067-04W4,AB,54.76529,-110.5815,Susp Cyc BIT OIL,SUSP,11.97486584,1,5,67,4,4,F,F,T,5098.786896,ATS,5-67-4-4,0
100/01-05-067-09W5/00,100/01-05-067-09W5,AB,54.77771,-115.34561,Susp OIL,SUSP,44.97216359,1,5,67,9,5,F,F,T,7241.724534,ATS,5-67-9-5,0
100/01-05-074-17W5/00,100/01-05-074-17W5,AB,55.37783,-116.57123,Susp OIL,SUSP,35.53007508,1,5,74,17,5,F,F,F,3853.523985,ATS,5-74-17-5,0
100/01-05-075-07W6/02,100/01-05-075-07W6,AB,55.4623,-119.03562,Susp GAS,SUSP,17.51523075,1,5,75,7,6,F,T,F,4340.008779,ATS,5-75-7-6,0
100/01-05-079-10W5/00,100/01-05-079-10W5,AB,55.80967,-115.51556,ABD Zn WTR Inj,ABD,27.77262426,1,5,79,10,5,F,T,F,3853.523985,ATS,5-79-10-5,0
100/01-05-079-11W6/00,100/01-05-079-11W6,AB,55.81199,-119.67381,Susp GAS,IDLE,8.820702708,1,5,79,11,6,F,F,F,5977.419621,ATS,5-79-11-6,0
100/01-05-085-23W4/00,100/01-05-085-23W4,AB,56.33587,-113.58613,Susp BIT OIL,SUSP,9.755183058,1,5,85,23,4,F,T,F,1862.009031,ATS,5-85-23-4,0
100/01-05-085-25W4/00,100/01-05-085-25W4,AB,56.33848,-113.90598,Susp BIT OIL,SUSP,9.628556859,1,5,85,25,4,F,F,T,3505.415991,ATS,5-85-25-4,0
100/01-05-087-23W4/00,100/01-05-087-23W4,AB,56.51132,-113.62657,Susp BIT OIL,SUSP,7.510671609,1,5,87,23,4,F,F,F,3505.415991,ATS,5-87-23-4,0
100/01-05-088-09W6/00,100/01-05-088-09W6,AB,56.5926,-119.38928,Susp OIL,SUSP,21.85758717,1,5,88,9,6,F,T,F,4243.126581,ATS,5-88-9-6,0
100/01-05-088-21W6/00,100/01-05-088-21W6,BC,56.59703,-121.30078,ABD Zn GAS Inj,ABD,22.36340791,1,5,88,21,6,F,T,F,3853.523985,ATS,5-88-21-6,0
100/01-05-089-11W5/00,100/01-05-089-11W5,AB,56.68643,-115.70737,Susp OIL,SUSP,24.44800248,1,5,89,11,5,F,F,F,,ATS,5-89-11-5,0
100/01-05-090-12W6/00,100/01-05-090-12W6,AB,56.7719,-119.8668,Susp GAS,SUSP,18.09458742,1,5,90,12,6,F,F,F,3450.842409,ATS,5-90-12-6,0
100/01-05-109-07W6/02,100/01-05-109-07W6,AB,58.42936,-119.11984,Susp OIL,SUSP,41.81395721,1,5,109,7,6,F,F,F,,ATS,5-109-7-6,0
100/01-05-110-08W6/02,100/01-05-110-08W6,AB,58.5107,-119.29405,Susp OIL,SUSP,44.93243772,1,5,110,8,6,F,F,T,,ATS,5-110-8-6,0
100/01-05-122-04W6/02,100/01-05-122-04W6,AB,59.5656,-118.63407,ABD Zn,ABD,23.06849137,1,5,122,4,6,F,T,F,3853.523985,ATS,5-122-4-6,0
